,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,hcluster
190,2020-9-8-8,Format4,120,600,72000,Inter227,App,Mobile,Display,104,28,27,5,0.14,0.35,0.09,18.52,5.19,0.03,2
191,2020-10-16-16,Format5,720,300,216000,Inter218,App,Mobile,Video,16,11,9,1,0.14,0.35,0.09,11.11,15.56,0.14,3
192,2020-11-20-1,Format4,120,600,72000,Inter220,Web,Mobile,Video,5,5,5,1,0.14,0.35,0.09,20.0,28.0,0.14,2
193,2020-9-27-12,Format1,300,250,75000,Inter218,App,Mobile,Video,1475,236,231,1,0.14,0.35,0.09,0.43,0.61,0.14,4
194,2020-10-26-12,Format5,720,300,216000,Inter219,Video,Desktop,Display,21,13,13,1,0.13,0.35,0.09,7.69,10.0,0.13,3
195,2020-10-25-20,Format5,720,300,216000,Inter219,Video,Desktop,Video,21,19,19,3,0.13,0.35,0.09,15.79,6.84,0.04,3
196,2020-11-1-15,Format1,300,250,75000,Inter228,Video,Mobile,Display,1793,313,313,1,0.14,0.35,0.09,0.32,0.45,0.14,4
197,2020-9-6-12,Format5,720,300,216000,Inter219,Video,Desktop,Display,66,43,34,2,0.15,0.35,0.1,5.88,4.41,0.08,3
198,2020-9-14-19,Format1,300,250,75000,Inter227,App,Mobile,Video,1496,375,371,1,0.16,0.35,0.1,0.27,0.43,0.16,4
199,2020-9-4-6,Format5,720,300,216000,Inter223,Web,Mobile,Display,21,12,11,2,0.16,0.35,0.11,18.18,14.55,0.08,3
200,2020-9-20-10,Format1,300,250,75000,Inter226,Web,Mobile,Display,1614,295,290,1,0.17,0.35,0.11,0.34,0.59,0.17,4
201,2020-10-25-22,Format5,720,300,216000,Inter228,Video,Mobile,Display,17,10,10,3,0.17,0.35,0.11,30.0,17.0,0.06,3
202,2020-9-12-22,Format5,720,300,216000,Inter227,App,Mobile,Display,60,30,28,2,0.19,0.35,0.12,7.14,6.79,0.1,3
203,2020-10-2-22,Format1,300,250,75000,Inter221,App,Mobile,Display,2501,364,357,1,0.18,0.35,0.12,0.28,0.5,0.18,4
204,2020-11-17-4,Format4,120,600,72000,Inter220,Web,Mobile,Display,4,3,3,2,0.19,0.35,0.12,66.67,63.33,0.1,2
205,2020-9-18-18,Format1,300,250,75000,Inter224,Web,Desktop,Display,1991,414,411,2,0.19,0.35,0.12,0.49,0.46,0.1,4
206,2020-9-7-18,Format1,300,250,75000,Inter225,Video,Mobile,Video,2057,369,369,1,0.2,0.35,0.13,0.27,0.54,0.2,4
207,2020-10-10-11,Format1,300,250,75000,Inter221,App,Mobile,Video,1130,200,198,2,0.2,0.35,0.13,1.01,1.01,0.1,4
208,2020-9-6-11,Format5,720,300,216000,Inter221,App,Mobile,Display,79,44,33,3,0.21,0.35,0.14,9.09,6.36,0.07,3
209,2020-11-16-6,Format4,120,600,72000,Inter226,Web,Mobile,Display,15,14,13,4,0.21,0.35,0.14,30.77,16.15,0.05,2
210,2020-11-22-20,Format1,300,250,75000,Inter222,Video,Desktop,Video,1926,218,215,1,0.22,0.35,0.14,0.47,1.02,0.22,4
211,2020-9-11-2,Format4,120,600,72000,Inter217,Web,Desktop,Video,146,17,16,4,0.21,0.35,0.14,25.0,13.12,0.05,2
212,2020-9-5-8,Format4,120,600,72000,Inter217,Web,Desktop,Display,87,19,19,7,0.23,0.35,0.15,36.84,12.11,0.03,2
213,2020-9-20-17,Format5,720,300,216000,Inter221,App,Mobile,Video,28,17,13,4,0.22,0.35,0.15,30.77,16.92,0.06,3
214,2020-10-10-22,Format1,300,250,75000,Inter224,Web,Desktop,Display,1730,371,366,1,0.23,0.35,0.15,0.27,0.63,0.23,4
215,2020-9-2-14,Format1,300,250,75000,Inter229,Video,Desktop,Video,1645,200,200,1,0.24,0.35,0.16,0.5,1.2,0.24,4
216,2020-10-24-8,Format5,720,300,216000,Inter227,App,Mobile,Display,48,30,26,2,0.25,0.35,0.16,7.69,9.62,0.12,3
217,2020-10-17-21,Format5,720,300,216000,Inter224,Web,Desktop,Video,25,13,12,2,0.25,0.35,0.17,16.67,20.83,0.12,3
218,2020-10-31-9,Format5,720,300,216000,Inter221,App,Mobile,Video,36,25,23,3,0.26,0.35,0.17,13.04,11.3,0.09,3
219,2020-9-6-16,Format4,120,600,72000,inter230,Video,Mobile,Video,293,62,53,11,0.28,0.35,0.18,20.75,5.28,0.03,2
220,2020-9-3-8,Format1,300,250,75000,Inter217,Web,Desktop,Video,1446,272,271,1,0.29,0.35,0.19,0.37,1.07,0.29,4
221,2020-9-6-21,Format4,120,600,72000,Inter228,Video,Mobile,Video,208,33,33,9,0.29,0.35,0.19,27.27,8.79,0.03,2
222,2020-9-4-7,Format5,720,300,216000,Inter224,Web,Desktop,Display,49,36,33,3,0.31,0.35,0.2,9.09,9.39,0.1,3
223,2020-11-24-16,Format4,120,600,72000,Inter218,App,Mobile,Video,44,34,34,2,0.31,0.35,0.2,5.88,9.12,0.16,2
224,2020-9-2-16,Format7,300,600,180000,Inter219,Video,Desktop,Video,2354,335,330,1,0.32,0.35,0.21,0.3,0.97,0.32,4
225,2020-10-1-5,Format4,120,600,72000,inter230,Video,Mobile,Display,162,42,41,4,0.33,0.35,0.21,9.76,8.05,0.08,2
226,2020-11-22-20,Format4,120,600,72000,inter230,Video,Mobile,Video,81,45,44,9,0.32,0.35,0.21,20.45,7.27,0.04,2
227,2020-9-11-4,Format4,120,600,72000,Inter228,Video,Mobile,Display,56,5,4,4,0.33,0.35,0.21,100.0,82.5,0.08,2
228,2020-9-26-14,Format1,300,250,75000,Inter229,Video,Desktop,Display,1258,235,233,3,0.32,0.35,0.21,1.29,1.37,0.11,4
229,2020-9-5-14,Format4,120,600,72000,Inter228,Video,Mobile,Video,88,18,17,5,0.34,0.35,0.22,29.41,20.0,0.07,2
230,2020-10-31-12,Format5,720,300,216000,Inter228,Video,Mobile,Video,41,29,21,4,0.35,0.35,0.22,19.05,16.67,0.09,3
231,2020-9-5-16,Format4,120,600,72000,Inter229,Video,Desktop,Video,204,38,36,6,0.35,0.35,0.23,16.67,9.72,0.06,2
232,2020-9-5-22,Format4,120,600,72000,Inter229,Video,Desktop,Video,212,35,33,12,0.35,0.35,0.23,36.36,10.61,0.03,2
233,2020-10-18-13,Format5,720,300,216000,Inter217,Web,Desktop,Display,88,50,40,4,0.35,0.35,0.23,10.0,8.75,0.09,3
234,2020-11-20-16,Format6,336,250,84000,Inter219,Video,Desktop,Video,54,34,34,4,0.35,0.35,0.23,11.76,10.29,0.09,3
235,2020-9-11-1,Format4,120,600,72000,inter230,Video,Mobile,Display,243,47,43,5,0.37,0.35,0.24,11.63,8.6,0.07,2
236,2020-9-5-15,Format4,120,600,72000,Inter226,Web,Mobile,Display,160,41,39,11,0.38,0.35,0.25,28.21,9.74,0.03,2
237,2020-10-1-3,Format6,336,250,84000,inter230,Video,Mobile,Display,215,40,34,3,0.38,0.35,0.25,8.82,11.18,0.13,3
238,2020-10-5-9,Format1,300,250,75000,inter230,Video,Mobile,Video,2190,480,474,2,0.38,0.35,0.25,0.42,0.8,0.19,4
239,2020-10-9-2,Format4,120,600,72000,Inter221,App,Mobile,Display,312,66,61,7,0.39,0.35,0.25,11.48,6.39,0.06,2
240,2020-10-25-15,Format5,720,300,216000,Inter220,Web,Mobile,Display,123,57,48,6,0.38,0.35,0.25,12.5,7.92,0.06,3
241,2020-9-5-21,Format4,120,600,72000,Inter227,App,Mobile,Video,221,45,42,10,0.39,0.35,0.26,23.81,9.29,0.04,2
242,2020-11-22-21,Format4,120,600,72000,Inter223,Web,Mobile,Video,97,49,48,6,0.4,0.35,0.26,12.5,8.33,0.07,2
243,2020-11-22-23,Format4,120,600,72000,Inter227,App,Mobile,Display,47,22,22,7,0.4,0.35,0.26,31.82,18.18,0.06,2
244,2020-9-19-4,Format4,120,600,72000,Inter221,App,Mobile,Video,143,27,25,6,0.4,0.35,0.26,24.0,16.0,0.07,2
245,2020-9-8-15,Format4,120,600,72000,Inter217,Web,Desktop,Display,157,33,30,12,0.43,0.35,0.28,40.0,14.33,0.04,2
246,2020-11-24-15,Format4,120,600,72000,Inter222,Video,Desktop,Display,29,18,18,4,0.43,0.35,0.28,22.22,23.89,0.11,2
247,2020-9-5-6,Format5,720,300,216000,Inter229,Video,Desktop,Video,34,24,21,5,0.45,0.35,0.29,23.81,21.43,0.09,3
248,2020-9-6-18,Format4,120,600,72000,Inter219,Video,Desktop,Video,240,56,54,17,0.47,0.35,0.3,31.48,8.7,0.03,2
249,2020-9-8-18,Format4,120,600,72000,Inter224,Web,Desktop,Display,292,74,74,15,0.47,0.35,0.3,20.27,6.35,0.03,2
250,2020-11-24-0,Format4,120,600,72000,Inter223,Web,Mobile,Display,16,9,9,3,0.46,0.35,0.3,33.33,51.11,0.15,2
251,2020-9-10-22,Format4,120,600,72000,Inter224,Web,Desktop,Display,786,65,63,9,0.47,0.35,0.3,14.29,7.46,0.05,2
252,2020-11-23-19,Format4,120,600,72000,Inter218,App,Mobile,Video,73,35,34,5,0.46,0.35,0.3,14.71,13.53,0.09,2
253,2020-9-3-6,Format1,300,250,75000,Inter224,Web,Desktop,Display,1251,181,180,1,0.47,0.35,0.31,0.56,2.61,0.47,4
254,2020-9-7-20,Format4,120,600,72000,Inter228,Video,Mobile,Video,244,35,34,13,0.48,0.35,0.31,38.24,14.12,0.04,2
255,2020-9-13-4,Format4,120,600,72000,Inter225,Video,Mobile,Video,261,40,40,12,0.48,0.35,0.31,30.0,12.0,0.04,2
256,2020-10-13-18,Format1,300,250,75000,Inter223,Web,Mobile,Display,2365,248,243,1,0.5,0.35,0.32,0.41,2.06,0.5,4
257,2020-9-8-9,Format4,120,600,72000,Inter221,App,Mobile,Display,72,24,24,8,0.49,0.35,0.32,33.33,20.42,0.06,2
258,2020-9-26-19,Format1,300,250,75000,Inter223,Web,Mobile,Video,1873,355,351,1,0.49,0.35,0.32,0.28,1.4,0.49,4
259,2020-9-1-16,Format6,336,250,84000,Inter225,Video,Mobile,Video,40,28,25,3,0.5,0.35,0.33,12.0,20.0,0.17,3
260,2020-10-2-1,Format4,120,600,72000,Inter227,App,Mobile,Display,534,129,115,2,0.51,0.35,0.33,1.74,4.43,0.26,2
261,2020-9-5-13,Format4,120,600,72000,inter230,Video,Mobile,Video,94,26,25,5,0.53,0.35,0.34,20.0,21.2,0.11,2
262,2020-11-23-0,Format4,120,600,72000,Inter228,Video,Mobile,Video,41,29,28,6,0.53,0.35,0.34,21.43,18.93,0.09,2
263,2020-11-16-10,Format6,336,250,84000,Inter221,App,Mobile,Video,71,40,36,6,0.53,0.35,0.35,16.67,14.72,0.09,3
264,2020-9-20-15,Format5,720,300,216000,Inter229,Video,Desktop,Display,168,100,87,9,0.54,0.35,0.35,10.34,6.21,0.06,3
265,2020-10-11-11,Format5,720,300,216000,Inter225,Video,Mobile,Video,59,33,30,6,0.53,0.35,0.35,20.0,17.67,0.09,3
266,2020-9-7-19,Format4,120,600,72000,Inter220,Web,Mobile,Video,227,43,40,18,0.56,0.35,0.36,45.0,14.0,0.03,2
267,2020-9-30-1,Format1,300,250,75000,Inter229,Video,Desktop,Display,713,161,149,1,0.55,0.35,0.36,0.67,3.69,0.55,4
268,2020-11-15-22,Format6,336,250,84000,Inter226,Web,Mobile,Display,84,44,43,12,0.55,0.35,0.36,27.91,12.79,0.05,3
269,2020-9-8-11,Format4,120,600,72000,Inter217,Web,Desktop,Display,110,32,30,8,0.57,0.35,0.37,26.67,19.0,0.07,2
270,2020-9-19-3,Format4,120,600,72000,Inter220,Web,Mobile,Display,184,30,30,8,0.57,0.35,0.37,26.67,19.0,0.07,2
271,2020-10-22-7,Format5,720,300,216000,Inter218,App,Mobile,Display,43,27,25,7,0.59,0.35,0.38,28.0,23.6,0.08,3
272,2020-9-1-21,Format7,300,600,180000,Inter223,Web,Mobile,Video,2221,378,364,1,0.6,0.35,0.39,0.27,1.65,0.6,4
273,2020-9-27-10,Format5,720,300,216000,Inter221,App,Mobile,Video,84,60,49,7,0.6,0.35,0.39,14.29,12.24,0.09,3
274,2020-10-11-5,Format4,120,600,72000,Inter221,App,Mobile,Display,201,64,58,11,0.61,0.35,0.4,18.97,10.52,0.06,2
275,2020-9-10-8,Format4,120,600,72000,Inter221,App,Mobile,Video,480,59,56,8,0.63,0.35,0.41,14.29,11.25,0.08,2
276,2020-10-3-3,Format4,120,600,72000,Inter222,Video,Desktop,Display,198,39,37,7,0.65,0.35,0.42,18.92,17.57,0.09,2
277,2020-10-8-23,Format1,300,250,75000,Inter226,Web,Mobile,Display,1528,182,181,2,0.64,0.35,0.42,1.1,3.54,0.32,4
278,2020-10-6-4,Format4,120,600,72000,inter230,Video,Mobile,Video,222,56,51,8,0.65,0.35,0.42,15.69,12.75,0.08,2
279,2020-9-9-9,Format4,120,600,72000,Inter220,Web,Mobile,Display,112,32,32,10,0.65,0.35,0.42,31.25,20.31,0.06,2
280,2020-9-7-0,Format4,120,600,72000,Inter220,Web,Mobile,Video,127,27,25,10,0.65,0.35,0.42,40.0,26.0,0.06,2
281,2020-11-16-1,Format4,120,600,72000,Inter222,Video,Desktop,Video,22,17,17,5,0.66,0.35,0.43,29.41,38.82,0.13,2
282,2020-11-16-14,Format4,120,600,72000,Inter221,App,Mobile,Display,70,49,48,8,0.68,0.35,0.44,16.67,14.17,0.08,2
283,2020-9-20-5,Format4,120,600,72000,Inter222,Video,Desktop,Video,251,75,70,13,0.68,0.35,0.44,18.57,9.71,0.05,2
284,2020-9-5-17,Format4,120,600,72000,Inter224,Web,Desktop,Display,232,51,47,14,0.69,0.35,0.45,29.79,14.68,0.05,2
285,2020-9-17-12,Format5,720,300,216000,Inter221,App,Mobile,Video,44,22,19,2,0.69,0.35,0.45,10.53,36.32,0.34,3
286,2020-11-6-18,Format6,336,250,84000,Inter220,Web,Mobile,Display,100,72,59,7,0.7,0.35,0.45,11.86,11.86,0.1,3
287,2020-9-21-0,Format6,336,250,84000,Inter220,Web,Mobile,Video,70,45,37,5,0.71,0.35,0.46,13.51,19.19,0.14,3
288,2020-10-3-23,Format1,300,250,75000,Inter221,App,Mobile,Video,1423,342,337,1,0.71,0.35,0.46,0.3,2.11,0.71,4
289,2020-9-5-19,Format4,120,600,72000,Inter223,Web,Mobile,Display,287,66,63,17,0.72,0.35,0.47,26.98,11.43,0.04,2
290,2020-9-17-5,Format4,120,600,72000,Inter219,Video,Desktop,Display,222,46,43,10,0.73,0.35,0.47,23.26,16.98,0.07,2
291,2020-9-21-5,Format4,120,600,72000,Inter222,Video,Desktop,Display,266,51,47,10,0.73,0.35,0.47,21.28,15.53,0.07,2
292,2020-10-24-9,Format5,720,300,216000,Inter226,Web,Mobile,Display,45,25,18,5,0.72,0.35,0.47,27.78,40.0,0.14,3
293,2020-9-10-13,Format1,300,250,75000,Inter224,Web,Desktop,Display,1797,196,194,1,0.74,0.35,0.48,0.52,3.81,0.74,4
294,2020-9-16-2,Format6,336,250,84000,inter230,Video,Mobile,Video,267,63,63,12,0.75,0.35,0.49,19.05,11.9,0.06,3
295,2020-10-6-20,Format1,300,250,75000,Inter224,Web,Desktop,Display,2217,423,414,1,0.76,0.35,0.49,0.24,1.84,0.76,4
296,2020-10-8-4,Format6,336,250,84000,Inter228,Video,Mobile,Video,179,41,40,8,0.75,0.35,0.49,20.0,18.75,0.09,3
297,2020-10-26-18,Format1,300,250,75000,Inter218,App,Mobile,Video,1585,285,282,1,0.75,0.35,0.49,0.35,2.66,0.75,4
298,2020-11-16-4,Format5,720,300,216000,Inter221,App,Mobile,Display,252,181,158,11,0.75,0.35,0.49,6.96,4.75,0.07,3
299,2020-9-10-20,Format4,120,600,72000,Inter222,Video,Desktop,Video,1503,128,114,17,0.75,0.35,0.49,14.91,6.58,0.04,2
300,2020-9-26-5,Format4,120,600,72000,Inter218,App,Mobile,Display,247,67,65,11,0.75,0.35,0.49,16.92,11.54,0.07,2
301,2020-11-23-13,Format4,120,600,72000,Inter217,Web,Desktop,Display,96,66,62,8,0.76,0.35,0.5,12.9,12.26,0.1,2
302,2020-11-22-22,Format4,120,600,72000,Inter224,Web,Desktop,Video,85,39,38,14,0.78,0.35,0.51,36.84,20.53,0.06,2
303,2020-9-26-3,Format4,120,600,72000,Inter224,Web,Desktop,Display,228,43,40,10,0.79,0.35,0.51,25.0,19.75,0.08,2
304,2020-11-23-20,Format4,120,600,72000,Inter220,Web,Mobile,Display,65,39,36,11,0.82,0.35,0.53,30.56,22.78,0.07,2
305,2020-11-23-8,Format4,120,600,72000,Inter217,Web,Desktop,Display,48,41,40,8,0.82,0.35,0.53,20.0,20.5,0.1,2
306,2020-9-21-3,Format6,336,250,84000,Inter221,App,Mobile,Display,360,45,41,12,0.84,0.35,0.54,29.27,20.49,0.07,3
307,2020-11-17-13,Format4,120,600,72000,Inter217,Web,Desktop,Display,53,39,37,8,0.87,0.35,0.56,21.62,23.51,0.11,2
308,2020-11-17-18,Format4,120,600,72000,Inter225,Video,Mobile,Display,90,65,63,12,0.87,0.35,0.57,19.05,13.81,0.07,2
309,2020-11-23-12,Format4,120,600,72000,Inter221,App,Mobile,Video,88,54,54,11,0.89,0.35,0.58,20.37,16.48,0.08,2
310,2020-9-16-1,Format4,120,600,72000,Inter220,Web,Mobile,Video,428,87,81,14,0.91,0.35,0.59,17.28,11.23,0.06,2
311,2020-10-4-5,Format4,120,600,72000,Inter220,Web,Mobile,Video,283,78,77,14,0.92,0.35,0.6,18.18,11.95,0.07,2
312,2020-10-23-4,Format6,336,250,84000,Inter220,Web,Mobile,Display,215,88,87,13,0.93,0.35,0.61,14.94,10.69,0.07,3
313,2020-10-14-4,Format6,336,250,84000,Inter221,App,Mobile,Display,181,70,68,15,0.96,0.35,0.62,22.06,14.12,0.06,3
314,2020-11-16-8,Format4,120,600,72000,Inter225,Video,Mobile,Display,52,42,39,11,0.96,0.35,0.62,28.21,24.62,0.09,2
315,2020-10-22-5,Format6,336,250,84000,Inter228,Video,Mobile,Display,180,94,85,12,0.98,0.35,0.63,14.12,11.53,0.08,3
316,2020-9-9-21,Format4,120,600,72000,Inter228,Video,Mobile,Video,539,81,74,24,0.98,0.35,0.64,32.43,13.24,0.04,2
317,2020-9-30-5,Format4,120,600,72000,Inter222,Video,Desktop,Display,219,61,52,10,0.98,0.35,0.64,19.23,18.85,0.1,2
318,2020-11-6-17,Format5,720,300,216000,Inter225,Video,Mobile,Video,98,68,59,13,0.99,0.35,0.64,22.03,16.78,0.08,3
319,2020-11-15-21,Format4,120,600,72000,Inter225,Video,Mobile,Video,81,33,32,13,0.99,0.35,0.64,40.62,30.94,0.08,2
320,2020-11-5-21,Format5,720,300,216000,Inter224,Web,Desktop,Display,290,168,142,19,1.0,0.35,0.65,13.38,7.04,0.05,3
321,2020-11-23-10,Format4,120,600,72000,Inter229,Video,Desktop,Display,61,44,44,13,1.04,0.35,0.67,29.55,23.64,0.08,2
322,2020-9-13-3,Format4,120,600,72000,Inter225,Video,Mobile,Video,330,44,43,11,1.04,0.35,0.68,25.58,24.19,0.09,2
323,2020-10-6-3,Format4,120,600,72000,Inter224,Web,Desktop,Display,308,66,64,11,1.05,0.35,0.68,17.19,16.41,0.1,2
324,2020-11-17-17,Format4,120,600,72000,Inter228,Video,Mobile,Video,100,57,54,13,1.07,0.35,0.69,24.07,19.81,0.08,2
325,2020-9-14-2,Format4,120,600,72000,Inter229,Video,Desktop,Video,411,81,78,15,1.08,0.35,0.7,19.23,13.85,0.07,2
326,2020-10-3-5,Format4,120,600,72000,Inter221,App,Mobile,Display,216,67,63,16,1.1,0.35,0.71,25.4,17.46,0.07,2
327,2020-10-4-15,Format1,300,250,75000,Inter220,Web,Mobile,Video,1984,311,311,1,1.1,0.35,0.71,0.32,3.54,1.1,4
328,2020-10-5-4,Format4,120,600,72000,Inter217,Web,Desktop,Display,329,72,70,12,1.11,0.35,0.72,17.14,15.86,0.09,2
329,2020-11-20-4,Format5,720,300,216000,Inter227,App,Mobile,Display,247,164,130,16,1.11,0.35,0.72,12.31,8.54,0.07,3
330,2020-9-26-7,Format1,300,250,75000,Inter222,Video,Desktop,Video,1813,179,177,1,1.11,0.35,0.72,0.56,6.27,1.11,4
331,2020-10-11-3,Format4,120,600,72000,Inter224,Web,Desktop,Video,429,108,99,17,1.12,0.35,0.73,17.17,11.31,0.07,2
332,2020-9-13-5,Format4,120,600,72000,Inter226,Web,Mobile,Video,309,78,77,23,1.14,0.35,0.74,29.87,14.81,0.05,2
333,2020-10-11-4,Format6,336,250,84000,Inter217,Web,Desktop,Video,344,98,95,13,1.14,0.35,0.74,13.68,12.0,0.09,3
334,2020-11-19-19,Format4,120,600,72000,Inter229,Video,Desktop,Display,78,60,58,12,1.16,0.35,0.75,20.69,20.0,0.1,2
335,2020-10-18-11,Format5,720,300,216000,inter230,Video,Mobile,Display,149,103,75,10,1.19,0.35,0.77,13.33,15.87,0.12,3
336,2020-11-5-22,Format5,720,300,216000,Inter222,Video,Desktop,Video,366,183,157,23,1.2,0.35,0.78,14.65,7.64,0.05,3
337,2020-9-11-6,Format4,120,600,72000,Inter227,App,Mobile,Display,318,106,102,29,1.2,0.35,0.78,28.43,11.76,0.04,2
338,2020-10-31-13,Format5,720,300,216000,Inter229,Video,Desktop,Video,154,106,90,15,1.23,0.35,0.8,16.67,13.67,0.08,3
339,2020-10-1-1,Format4,120,600,72000,Inter229,Video,Desktop,Display,441,112,104,11,1.25,0.35,0.81,10.58,12.02,0.11,2
340,2020-10-6-6,Format4,120,600,72000,Inter229,Video,Desktop,Display,269,94,94,16,1.24,0.35,0.81,17.02,13.19,0.08,2
341,2020-9-10-19,Format4,120,600,72000,Inter227,App,Mobile,Display,1657,194,175,19,1.25,0.35,0.81,10.86,7.14,0.07,2
342,2020-9-14-15,Format1,300,250,75000,Inter222,Video,Desktop,Video,1307,248,244,1,1.33,0.35,0.86,0.41,5.45,1.33,4
343,2020-11-16-6,Format5,720,300,216000,Inter228,Video,Mobile,Display,190,136,124,16,1.34,0.35,0.87,12.9,10.81,0.08,3
344,2020-10-22-4,Format4,120,600,72000,Inter224,Web,Desktop,Video,195,83,81,15,1.38,0.35,0.9,18.52,17.04,0.09,2
345,2020-11-24-18,Format6,336,250,84000,Inter227,App,Mobile,Video,82,58,58,14,1.42,0.35,0.92,24.14,24.48,0.1,3
346,2020-9-26-0,Format1,300,250,75000,Inter224,Web,Desktop,Display,798,170,169,1,1.41,0.35,0.92,0.59,8.34,1.41,4
347,2020-9-11-10,Format4,120,600,72000,Inter228,Video,Mobile,Video,491,107,102,27,1.42,0.35,0.93,26.47,13.92,0.05,2
348,2020-10-3-2,Format4,120,600,72000,Inter229,Video,Desktop,Video,378,91,86,17,1.45,0.35,0.94,19.77,16.86,0.09,2
349,2020-11-17-9,Format4,120,600,72000,Inter223,Web,Mobile,Display,53,38,37,12,1.45,0.35,0.94,32.43,39.19,0.12,2
350,2020-10-26-5,Format4,120,600,72000,Inter219,Video,Desktop,Video,258,95,91,21,1.47,0.35,0.95,23.08,16.15,0.07,2
351,2020-9-9-20,Format4,120,600,72000,Inter229,Video,Desktop,Display,716,146,137,36,1.49,0.35,0.97,26.28,10.88,0.04,2
352,2020-9-27-5,Format4,120,600,72000,Inter218,App,Mobile,Display,271,60,50,17,1.49,0.35,0.97,34.0,29.8,0.09,2
353,2020-10-10-2,Format4,120,600,72000,Inter224,Web,Desktop,Video,360,130,121,24,1.51,0.35,0.98,19.83,12.48,0.06,2
354,2020-9-10-17,Format4,120,600,72000,Inter229,Video,Desktop,Video,1450,162,154,23,1.54,0.35,1.0,14.94,10.0,0.07,2
355,2020-10-9-20,Format1,300,250,75000,Inter224,Web,Desktop,Display,1709,359,358,1,1.57,0.35,1.02,0.28,4.39,1.57,4
356,2020-11-23-12,Format1,300,250,75000,Inter219,Video,Desktop,Display,1467,233,232,1,1.61,0.35,1.05,0.43,6.94,1.61,4
357,2020-10-24-5,Format4,120,600,72000,Inter228,Video,Mobile,Video,207,83,79,18,1.62,0.35,1.05,22.78,20.51,0.09,2
358,2020-10-6-2,Format4,120,600,72000,Inter217,Web,Desktop,Video,558,114,109,23,1.63,0.35,1.06,21.1,14.95,0.07,2
359,2020-11-11-4,Format4,120,600,72000,Inter223,Web,Mobile,Display,219,81,80,16,1.66,0.35,1.08,20.0,20.75,0.1,2
360,2020-11-9-3,Format4,120,600,72000,Inter218,App,Mobile,Video,483,215,209,24,1.7,0.35,1.1,11.48,8.13,0.07,2
361,2020-11-16-5,Format5,720,300,216000,Inter217,Web,Desktop,Video,125,92,80,10,1.69,0.35,1.1,12.5,21.12,0.17,3
362,2020-9-21-1,Format4,120,600,72000,Inter217,Web,Desktop,Video,751,132,123,28,1.72,0.35,1.12,22.76,13.98,0.06,2
363,2020-9-16-23,Format4,120,600,72000,Inter226,Web,Mobile,Display,1203,182,173,51,1.73,0.35,1.13,29.48,10.0,0.03,2
364,2020-11-16-12,Format4,120,600,72000,Inter226,Web,Mobile,Display,123,73,70,22,1.74,0.35,1.13,31.43,24.86,0.08,2
365,2020-10-10-6,Format4,120,600,72000,Inter226,Web,Mobile,Video,291,126,118,25,1.74,0.35,1.13,21.19,14.75,0.07,2
366,2020-10-9-1,Format4,120,600,72000,Inter225,Video,Mobile,Video,493,128,117,28,1.79,0.35,1.17,23.93,15.3,0.06,2
367,2020-11-22-5,Format5,720,300,216000,inter230,Video,Mobile,Display,207,151,128,22,1.81,0.35,1.18,17.19,14.14,0.08,3
368,2020-9-9-17,Format6,336,250,84000,Inter223,Web,Mobile,Video,659,150,144,40,1.82,0.35,1.18,27.78,12.64,0.05,3
369,2020-9-17-14,Format1,300,250,75000,Inter226,Web,Mobile,Display,1333,271,269,1,1.85,0.35,1.2,0.37,6.88,1.85,4
370,2020-11-24-6,Format5,720,300,216000,Inter219,Video,Desktop,Video,269,208,189,26,1.86,0.35,1.21,13.76,9.84,0.07,3
371,2020-9-11-11,Format4,120,600,72000,Inter229,Video,Desktop,Display,528,116,110,33,1.87,0.35,1.21,30.0,17.0,0.06,2
372,2020-9-18-23,Format4,120,600,72000,Inter221,App,Mobile,Video,1219,231,217,45,1.86,0.35,1.21,20.74,8.57,0.04,2
373,2020-9-21-2,Format4,120,600,72000,Inter218,App,Mobile,Video,473,84,81,22,1.87,0.35,1.21,27.16,23.09,0.08,2
374,2020-10-1-6,Format4,120,600,72000,inter230,Video,Mobile,Display,522,177,167,30,1.89,0.35,1.23,17.96,11.32,0.06,2
375,2020-10-27-2,Format4,120,600,72000,Inter229,Video,Desktop,Video,382,161,155,32,1.93,0.35,1.25,20.65,12.45,0.06,2
376,2020-9-19-6,Format1,300,250,75000,Inter223,Web,Mobile,Video,1527,199,199,1,1.94,0.35,1.26,0.5,9.75,1.94,4
377,2020-9-12-6,Format4,120,600,72000,Inter227,App,Mobile,Video,449,119,109,23,1.95,0.35,1.27,21.1,17.89,0.08,2
378,2020-10-5-3,Format4,120,600,72000,inter230,Video,Mobile,Video,527,112,100,20,1.96,0.35,1.27,20.0,19.6,0.1,2
379,2020-10-24-3,Format4,120,600,72000,Inter221,App,Mobile,Display,260,122,117,22,1.97,0.35,1.28,18.8,16.84,0.09,2
380,2020-9-25-22,Format1,300,250,75000,Inter224,Web,Desktop,Video,1884,256,248,3,1.99,0.35,1.29,1.21,8.02,0.66,4
381,2020-9-28-2,Format6,336,250,84000,Inter228,Video,Mobile,Video,474,101,98,21,2.02,0.35,1.32,21.43,20.61,0.1,3
382,2020-9-11-12,Format4,120,600,72000,Inter223,Web,Mobile,Display,617,135,131,28,2.05,0.35,1.33,21.37,15.65,0.07,2
